memberId	residentialState	yearsEmployment	homeOwnership	annualIncome	incomeVerified	dtiRatio	lengthCreditHistory	numTotalCreditLines	numOpenCreditLines	numOpenCreditLines1Year	revolvingBalance	revolvingUtilizationRate	numDerogatoryRec	numDelinquency2Years	numChargeoff1year	numInquiries6Mon
2098521	DE	1 year	rent	58388	1	20.06	4	19	14	5	16318	69.18	0	0	0	1
2865242	NM	2-5 years	mortgage	56605	1	18.63	5	11	7	4	13369	72.65	1	0	0	0
2858402	ID	2-5 years	own	56746	1	16.97	1	14	8	3	15981	46.12	8	0	0	0
2659379	GA	6-9 years	rent	51920	1	12.95	3	6	4	2	14234	83.86	0	0	0	2
2796138	GA	< 1 year	rent	54314	0	20.15	5	16	14	8	17881	72.05	0	0	0	13
2591111	MO	< 1 year	rent	53570	1	14.68	35	14	12	11	17168	60.17	0	0	0	0
2027204	ME	10+ years	rent	50935	1	17.7	3	15	15	9	14066	80.24	0	0	0	1
2324831	NY	1 year	own	51330	0	15.05	13	15	12	11	13994	80.9	0	0	0	0
2605650	MS	10+ years	mortgage	54659	0	11.31	31	14	8	6	14913	52.19	0	0	0	0
2658798	CT	6-9 years	own	55929	1	18.9	3	19	11	5	14598	56.73	0	0	0	0
2417993	IN	2-5 years	own	59471	0	16.74	8	11	10	5	17140	54.57	1	1	1	0
2887575	FL	< 1 year	own	57886	1	23.74	4	21	11	9	13427	72.37	0	18	16	1
2323120	AZ	2-5 years	mortgage	61304	1	16.12	4	18	13	6	14409	71.41	0	0	0	1
2548416	FL	< 1 year	mortgage	51584	1	16.83	4	18	18	18	13341	81.18	0	4	3	1
2195358	MS	10+ years	mortgage	53024	1	14.01	2	8	5	4	16122	70.18	0	0	0	1
2034288	IA	2-5 years	mortgage	51660	1	26.25	27	19	16	15	11276	54.26	0	0	0	1
2702221	TN	6-9 years	rent	56006	0	8.67	1	14	12	4	10366	81.57	0	0	0	1
2222979	PA	6-9 years	mortgage	59355	0	16.27	4	18	16	15	15118	57.43	0	0	0	0
2478715	MN	< 1 year	own	54957	0	21.52	4	15	13	9	13511	78.23	0	1	1	1
2427925	WA	1 year	own	59468	1	24.65	10	21	16	8	14128	91.22	0	0	0	0
2815684	MA	6-9 years	own	57339	1	21.1	7	13	12	7	11213	52.6	0	0	0	1
2125331	IA	6-9 years	rent	54166	0	14.56	5	17	13	5	16280	34.09	0	0	0	0
2465062	NJ	2-5 years	rent	53449	0	17.61	1	17	12	5	17209	61.21	0	0	0	11
2168417	NH	1 year	own	59785	0	11.79	1	21	11	4	18409	60.7	0	0	0	2
2452438	SC	6-9 years	own	65358	0	17.76	21	14	12	6	19045	46	0	0	0	0
2512268	MA	2-5 years	mortgage	54591	1	23.7	9	18	13	12	16826	75.19	4	0	0	0
2150371	IL	10+ years	mortgage	57806	1	12.78	5	17	15	13	18113	44.72	0	18	15	0
2134078	ID	2-5 years	own	53553	0	19.79	1	21	19	13	14224	67.55	0	1	1	0
2074119	NC	< 1 year	own	50617	1	15.1	1	13	11	9	15108	83.65	0	1	1	0
2009134	FL	6-9 years	own	57909	1	13.49	2	15	12	10	12377	65.43	0	0	0	0
2162687	IA	1 year	rent	59855	1	16.37	9	16	12	11	15676	93.56	0	0	0	1
2830381	GA	< 1 year	rent	43610	1	25.98	5	12	10	10	14136	93.05	0	0	0	5
2775473	ID	1 year	own	57636	1	12.28	39	16	8	7	16642	43.51	0	0	0	0
2850682	VA	< 1 year	rent	51187	0	15.79	10	17	13	6	11272	62.94	0	0	0	0
2338678	MT	10+ years	mortgage	58068	1	10.92	5	11	11	5	15970	53.42	0	12	9	0
2657512	FL	6-9 years	mortgage	53014	0	26.47	7	14	11	4	13552	47.91	0	0	0	0
2325993	OK	2-5 years	mortgage	60479	1	25.46	2	13	8	8	14405	63.29	0	0	0	0
2663685	NY	2-5 years	own	53261	0	18.81	8	19	13	8	12473	51.94	1	0	0	1
2210797	NY	1 year	rent	58156	1	16.96	1	20	10	9	10091	73.58	9	2	1	1
2341889	CO	6-9 years	mortgage	56934	1	22.37	1	17	15	10	19863	95.99	0	6	5	1
2497531	CA	< 1 year	rent	51724	0	15.29	16	15	9	8	17740	69.63	0	0	0	0
2610760	ID	1 year	rent	59270	0	14.26	5	7	5	3	19299	83.61	0	0	0	0
2252270	MT	1 year	rent	51886	0	25.89	40	16	16	16	11455	59.2	0	2	2	1
2769115	ID	10+ years	own	55380	0	18.38	4	12	8	5	12112	58.97	0	0	0	0
2049910	FL	< 1 year	mortgage	55296	1	17.23	28	15	10	6	15532	83.23	0	0	0	3
2498435	DE	< 1 year	mortgage	53406	0	22.41	1	15	12	8	15324	75.01	0	0	0	0
2231429	FL	2-5 years	own	55226	1	16.93	5	15	12	6	10614	65.63	0	0	0	1
2863288	CA	2-5 years	rent	54188	1	19.63	10	16	15	11	17016	68.91	0	1	1	3
2810750	NV	1 year	rent	54430	0	13.06	9	15	12	10	19085	47.37	6	0	0	0
2171092	ME	10+ years	own	55205	0	16.5	8	17	10	4	15861	76.95	0	1	1	0
2791462	OH	6-9 years	rent	57482	1	21.65	9	15	13	6	14236	78.06	0	0	0	2
2712244	OK	1 year	rent	49885	1	19.36	1	17	11	9	16148	36.05	0	0	0	19
2635690	GA	< 1 year	rent	52437	1	21.49	4	17	16	11	16860	81.86	0	0	0	0
2309558	ID	1 year	mortgage	51957	1	25.25	3	15	13	5	16782	65.3	0	0	0	0
2834776	WA	2-5 years	own	61159	0	23.1	18	17	10	4	14995	79.62	0	0	0	1
2512585	ME	< 1 year	own	52982	1	20.4	6	13	13	10	15408	60.85	1	0	0	0
2320890	MS	1 year	mortgage	56445	1	16.5	6	14	10	9	11098	42.26	0	0	0	1
2153981	FL	1 year	rent	52182	1	22.92	20	10	7	3	15964	58.96	0	0	0	2
2550720	IL	1 year	rent	45113	1	7.71	3	13	11	10	13468	67.15	0	0	0	1
2751126	MA	1 year	rent	54649	1	16.75	5	14	10	4	15890	56.83	0	15	8	0
2448959	LA	10+ years	own	55409	1	19.39	7	24	21	9	18730	51.75	0	0	0	1
2519880	FL	< 1 year	mortgage	55686	1	15.97	8	17	13	11	16390	69.62	0	2	1	0
2301403	MT	< 1 year	own	55216	1	13.85	1	14	11	8	18034	57.56	0	0	0	1
2528542	LA	10+ years	own	51968	0	8.1	5	13	12	11	11649	37.66	0	6	4	1
2649426	FL	< 1 year	mortgage	57409	1	20.44	34	21	11	4	17417	58.16	0	0	0	2
2737173	KS	10+ years	rent	53461	1	22.26	22	12	10	4	17273	77.08	0	0	0	0
2859348	AZ	< 1 year	rent	56816	1	10.73	19	15	9	7	13152	93.46	0	3	2	0
2446041	MI	2-5 years	mortgage	56905	1	9.95	32	12	10	8	16625	64.66	0	0	0	0
2418798	NV	6-9 years	mortgage	53010	1	19.45	5	18	10	7	21399	100	0	0	0	0
2807232	CA	6-9 years	own	53840	1	18.36	17	18	17	12	9853	47.13	10	0	0	0
2038259	NY	2-5 years	rent	58353	0	21.57	10	13	9	7	19411	57.54	0	8	5	0
2677536	PA	2-5 years	rent	51671	0	19.03	36	15	8	6	17004	57.14	2	0	0	0
2853045	NY	10+ years	own	52940	1	20.44	6	17	9	3	13872	78.17	0	9	8	1
2497232	CA	1 year	rent	57871	1	14.5	36	11	9	6	11530	65.76	0	0	0	2
2050378	WA	2-5 years	mortgage	58626	1	23.4	18	15	12	7	11170	57.52	0	0	0	0
2257861	FL	10+ years	own	52824	1	13.17	4	17	9	7	13749	58.18	0	0	0	0
2479243	MA	6-9 years	rent	52381	0	22.88	4	17	16	6	14113	49.18	0	9	6	0
2832462	ID	6-9 years	rent	52546	1	28.14	4	15	13	13	12197	60.79	0	0	0	0
2250786	DC	< 1 year	own	56965	1	22.88	5	12	11	6	11277	69.97	0	0	0	0
2287651	KY	2-5 years	rent	56135	1	7.69	4	22	13	10	13585	59.14	0	0	0	0
2680131	NE	1 year	mortgage	58365	1	13.97	5	13	7	6	20355	87.24	0	3	2	0
2422851	DC	6-9 years	mortgage	57657	0	21.87	9	24	19	13	15789	50.45	0	0	0	0
2618474	GA	10+ years	mortgage	59828	1	25.84	8	17	16	12	15941	59.31	0	0	0	0
2400685	UT	10+ years	rent	54236	1	20.82	1	18	14	13	19944	65.95	0	17	17	0
2239511	MS	< 1 year	mortgage	54664	0	18.71	10	24		10	15550	94.61	0	0	0	1
2527655	NY	10+ years	mortgage	48665	1	12.94	3	12	10	9	13923	64.44	0	0	0	0
2313905	DC	1 year	mortgage	59252	1	13.74	2	15	13	6	13098	79.51	0	8	7	2
2057993	WA	1 year	rent	49993	0	25.32	2	20	12	11	14588	64.99	0	0	0	2
2129278	NV	1 year	own	54637	0	14.57	30	18	15	12	7320	45.62	0	0	0	0
2169826	IA	2-5 years	rent	56594	1	20.47	5	18	16	7	17640	99.44	0	1	1	9
2635523	OH	6-9 years	rent	55105	0	20.48	21	11	7	7	13727	28.31	0	0	0	1
2204765	NH	< 1 year	rent	55167	1	23.77	34	20	20	9	15890	59.13	8	1	1	0
2634504	CT	2-5 years	mortgage	52333	0	13.61	9	6	3	1	14982	64.16	0	0	0	0
2227749	NY	2-5 years	own	53024	0	22.24	4	5	3	2	14658	72.1	2	1	1	0
2175965	WA	10+ years	own	58086	0	16.91	26	16	10	10	17170	70.98	0	0	0	0
2529504	AR	2-5 years	rent	59414	1	7.94	18	12	11	5	14249	58.72	0	0	0	1
2013646	NE	1 year	mortgage	55624	1	14.02	20	17	16	15	16141	59.18	0	0	0	0
2816365	NE	2-5 years	own	50930	1	21.48	29	20	10	6	17035	65.3	0	0	0	0
2597050	OK	1 year	mortgage	51857	1	9.98	2	19	15	14	13834	61.82	0	0	0	1
2286909	ND	10+ years	own	54289	1	16.2	1	19	19	12	15520	76.09	0	2	2	0
2601434	DE	2-5 years	rent	55463	1	23.46	6	17	11	11	13108	52.33	0	0	0	0
2838789	GA	6-9 years	mortgage	49193	0	10.04	5	16	10	10	11702	75.44	0	0	0	2
2191159	NV	1 year	mortgage	61291	1	18.61	3	12	8	3	13401	75.82	0	0	0	1
2553035	PA	2-5 years	own	51363	0	23.19	17	12	9	5	18073	48.6	0	8	6	0
2395790	WY	2-5 years	mortgage	56955	1	25.3	4	18	15	6	14999	80.7	0	0	0	0
2005075	IN	6-9 years	rent	56184	1	14.41	6	14	10	9	16698	59.26	0	0	0	2
2060336	WY	6-9 years	rent	53458	1	17.53	3	17	15	13	14516	52.14	0	0	0	4
2211029	ID	< 1 year	own	58231	1	17.27	34	13	10	4	17034	67.17	2	0	0	0
2406258	WA	2-5 years	own	52757	0	18.4	6	16	16	8	14940	58.43	14	5	4	0
2125263	GA	10+ years	rent	53252	0	16.39	17	17	10	8	13147	51.69	0	9	8	0
2120477	MN	6-9 years	rent	51035	1	5.73	31	19	13	8	15671	91.52	0	0	0	2
2894713	TX	< 1 year	rent	48190	0	28.23	3	14	12	10	12188	59.59	0	0	0	0
2441808	PA	10+ years	mortgage	55851	1	14.51	15	11	8	7	11375	61.87	0	0	0	1
2161921	DC	< 1 year	own	54020	1	16.02	29	19	17	8	9706	43.88	0	1	1	0
2404192	CA	2-5 years	mortgage	52929	1	16.59	4	8	5	3	15756	90.66	1	0	0	3
2604527	CT	2-5 years	own	59261	0	23.53	12	18		12	15984	72.79	0	0	0	0
2198442	MN	6-9 years	rent	48667	1	18.1	6	16	14	8	12275	49.12	0	10	6	3
2456844	NV	10+ years	rent	58764	1	16.86	6	14	11	9	15074	67.14	0	0	0	0
2145080	CO	1 year	own	59004	1	27.28	5	13	11	4	16473	70.98	12	0	0	0
2321379	CA	2-5 years	mortgage	55953	0	17.96	10	12	7	4	14321	60.64	0	2	2	0
2671824	NY	10+ years	own	49897	1	24.94	6	11	7	6	13980	65.63	0	3	3	16
2745307	NH	6-9 years	mortgage	55364	1	19.41	16	14	13	5	16396	83.83	0	7	6	2
2680699	SD	2-5 years	own	56452	1	7.93	1	15	13	8	16408	58.64	1	1	1	0
2090570	CT	6-9 years	mortgage	52567	0	21	1	8	4	4	13360	80.35	0	7	4	2
2793154	CA	2-5 years	rent	54504	0	16.11	5	11	11	4	14190	42.64	0	0	0	5
2289422	CA	1 year	rent	50369	0	24.17	8	6	5	4	11864	100	0	1	1	0
2697795	WA	6-9 years	mortgage	50661	1	11.56	2	18	18	17	14336	82.12	0	0	0	0
2449431	UT	10+ years	own	51256	0	14.4	12	20	12	12	15391	72.36	0	0	0	2
2600254	WA	6-9 years	rent	51788	0	8.13	6	12	6	3	18058	49.53	0	16	11	1
2047800	FL	10+ years	mortgage	57205	1	13.41	4	10	7	7	15818	60.63	0	0	0	8
2117076	MO	10+ years	mortgage	48078	1	19.68	7	5	4	3	15167	76.95	0	0	0	0
2292008	NY	1 year	mortgage	50449	0	15.17	11	18	12	4	15112	66.62	1	0	0	1
2062109	UT	2-5 years	own	61534	1	9.77	2	14	12	8	15364	73.58	0	0	0	0
2579131	NE	< 1 year	rent	55834	1	23.18	1	13	7	5	12531	52.75	0	8	8	0
2269605	CA	10+ years	own	54551	1	12.5	40	21	18	13	16272	62.9	0	0	0	19
2259724	MS	10+ years	own	58579	0	22.78	32	12	11	6	12330	47.82	0	0	0	18
2121258	KY	< 1 year	mortgage	57037	0	19.87	3	15	11	6	14562	31.57	1	19	17	2
2035733	AZ	< 1 year	mortgage	51221	0	11.01	9	13	9	5	14340	64.36	0	14	9	1
2472271	IL	10+ years	rent	56278	0	21.7	10	16	14	13	12821	68.45	0	0	0	0
2143964	IA	< 1 year	rent	54021	0	21.85	4	10	8	4	11549	57.16	0	0	0	0
2632841	NY	6-9 years	mortgage	56856	0	11.7	3	15	9	7	12080	58.5	0	0	0	4
2217927	MA	< 1 year	mortgage	56134	0	23.25	1	16	10	9	16942	64.25	0	2	1	2
2346017	WA	10+ years	rent	54951	1	20.12	8	15	11	9	12989	54.92	0	0	0	3
2524118	FL	6-9 years	mortgage	56657	1	13.68	4	16	14	11	14398	42.35	0	1	1	2
2322324	AZ	10+ years	own	56909	1	19.34	11	11	7	5	14302	49.21	0	0	0	11
2641013	SC	6-9 years	rent	55614	1	11.52	16	16	12	10	12609	37.98	0	1	1	0
2083115	NC	1 year	own	57221	0	18.59	32	22	20	15	15657	53.75	0	0	0	0
2846801	WV	10+ years	mortgage	57606	1	14.97	9	17	14	5	12720	64.82	0	0	0	0
2070024	NJ	< 1 year	own	54257	1	24.75	7	17	10	5	15067	60.87	1	0	0	0
2241637	NV	6-9 years	mortgage	52043	0	27.48	10	18	9	6	13735	82.35	0	0	0	0
2231985	FL	1 year	rent	57793	1	17.06	4	13	7	5	12411	96.18	0	0	0	0
2253395	RI	1 year	own	50858	0	12.93	37	20	18	13	12235	72.87	0	6	5	0
2273261	CA	1 year	own	52978	1	14.95	33	12	10	9	14016	74.72	0	0	0	1
2388100	MS	1 year	own	52215	1	13.86	7	18	12	9	17771	44.54	0	0	0	0
2810324	FL	< 1 year	mortgage	58748	0	18.16	2	16	15	7	18284	62	0	0	0	15
2254039	OR	6-9 years	own	55413	0	15.75	7	17	16	9	13901	62.04	0	0	0	2
2143449	FL	< 1 year	rent	54040	1	13.53	39	16	16	13	10391	48.32	0	0	0	3
2493844	DE	1 year	own	57514	1	10.91	4	7	6	4	15466	58.56	1	0	0	1
2030232	AR	1 year	rent	56468	0	21.1	10	10	9	8	12636	64.27	10	4	3	1
2664722	FL	1 year	own	59201	0	15.62	22	11	7	4	18137	57.16	0	7	6	0
2311877	IA	1 year	rent	53547	1	13.6	34	19	11	7	14602	66	0	1	1	0
2372920	PA	2-5 years	rent	51895	0	13.25	4	11	10	9	18106	82.84	0	0	0	0
2853510	CA	< 1 year	own	51090	0	21.15	3	15	10	9	11470	72.49	0	8	6	0
2090544	CO	10+ years	mortgage	52734	0	14.81	32	13	7	5	20762	29.73	0	0	0	0
2166408	IA	< 1 year	rent	55329	0	13.99	11	18	13	13	18022	79.51	0	1	1	0
2177236	MN	1 year	mortgage	53771	1	13.37	16	19	10	6	13376	47.32	2	0	0	5
2276804	DE	10+ years	mortgage	54031	1	19.6	9	14	12	11	14406	33.73	0	0	0	2
2047562	WA	6-9 years	mortgage	53877	1	24.74	1	22	20	17	13660	73.93	10	0	0	0
2341573	PA	6-9 years	own	55313	1	15.61	15	17	9	5	12758	75.52	0	0	0	0
2066250	MN	2-5 years	rent	55500	0	17.91	8	18	16	8	12186	68.87	0	0	0	0
2425817	MA	10+ years	own	57511	1	17.47	15	14	7	6	17595	68.97	0	0	0	0
2561670	NV	6-9 years	own	57706	1	10.43	1	13	10	9	15977	72.85	0	13	13	0
2681301	TN	1 year	own	53284	1	18.84	18	16	9	5	14532	77.37	0	0	0	0
2850738	VA	10+ years	rent	54409	1	19.04	5	23	20	17	13055	68.92	1	15	10	0
2018953	LA	6-9 years	rent	60036	1	20.29	8	22	13	12	14394	35.34	1	2	2	0
2154091	IL	2-5 years	rent	54451	1	14.57	2	15	14	9	15768	71.4	0	9	5	0
2286158	CA	6-9 years	own	57622	0	26.13	4	17	10	5	14027	72.61	0	14	10	0
2287163	WV	10+ years	own	56710	0	9.65	29	21	18	13	19346	31.9	0	0	0	7
2600496	NE	1 year	own	54621	0	10.58	1	10	6	6	14372	86.13	0	0	0	0
2311631	WA	2-5 years	rent	56817	1	17.51	10	14	10	4	16141	50.78	0	0	0	1
2001302	DC	1 year	rent	48060	0	24.28	2	15	15	9	7604	46.79	0	0	0	0
2853637	WV	1 year	rent	54816	1	14.39	2	17	12	10	15220	53.38	0	0	0	0
2083062	OR	6-9 years	rent	57919	1	19.95	5	14	7	5	14449	65.66	0	6	5	0
2695590	DE	10+ years	rent	55586	0	13.32	5	23	15	8	15619	76.93	0	0	0	1
2729511	KY	1 year	rent	54473	0	11.94	21	19	11	5	13788	70.03	0	0	0	2
2248174	RI	6-9 years	mortgage	54261	0	16.12	4	14	10	4	14244	57.02	0	0	0	1
2437869	OH	6-9 years	own	47480	1	4.6	3	9	9	6	14303	63.15	0	4	2	0
2755832	FL	10+ years	rent	51346	1	18.71	34	19	18	15	18114	41.4	4	0	0	2
2399978	KS	6-9 years	own	58077	1	12.61	4	16	9	9	19371	85.56	0	0	0	0
2055825	NY	1 year	own	51302	0	22.67	37	16	15	13	20697	35	0	0	0	0
2214571	DC	< 1 year	mortgage	54341	0	19.5	6	15	13	12	10834	65.92	0	9	6	0
2090612	IA	10+ years	own	59951	1	13.58	1	14	10	4	17189	69.41	0	0	0	0
2529397	NY	< 1 year	own	53392	1	22.85	37	13	8	7	12684	71.26	5	10	8	14
2066834	MD	6-9 years	own	55291	0	7.39	2	8	5	3	12346	68.1	0	0	0	0
2774776	OR	6-9 years	own	58410	0	18.01	15	8		4	17293	65.56	0	1	1	0
2121327	FL	6-9 years	rent	54804	0	22.71	2	11	8	3	14142	71.91	0	7	4	0
2341970	CO	2-5 years	rent	59862	1	20.69	30	16	15	9	15811	51.23	0	0	0	0
2193752	MD	2-5 years	mortgage	54572	1	8.63	31	18	10	9	15637	54.92	0	1	1	1
2231061	FL	6-9 years	mortgage	55562	1	14.41	5	12	8	7	15029	43.74	0	0	0	10
2862569	TX	2-5 years	own	53765	0	7.25	1	16	12	10	13264	43.14	0	2	2	0
2328538	IA	2-5 years	mortgage	56426	1	16.02	2	14	13	11	13051	85.91	0	0	0	0
2179501	DC	1 year	own	54151	1	20.36	4	18		11	14476	50.46	0	1	1	0
2899495	MS	< 1 year	rent	52543	0	2.51	6	16	13	8	13074	45.75	4	1	1	0
2641309	FL	1 year	mortgage	52067	1	18.72	34	9	8	7	15496	40.87	0	0	0	0
2013225	NY	10+ years	rent	56763	1	13.72	2	15	14	12	15333	59.2	0	0	0	0
2866206	NV	2-5 years	own	54702	1	22.19	16	21	14	8	13220	39.45	0	15	12	2
2587008	CO	2-5 years	own	48226	1	25.14	5	15	8	4	11969	92.96	0	0	0	0
2822734	NY	6-9 years	mortgage	49404	1	18.48	2	19	19	19	14503	62.65	2	0	0	0
2049101	ME	1 year	own	48273	1	11.15	32	16	14	12	14576	49.31	0	0	0	0
2282843	FL	10+ years	own	56111	1	9.24	4	15	13	9	19714	74.98	0	0	0	0
2221824	FL	6-9 years	rent	54366	1	11.21	11	19	15	5	10559	57.79	0	11	9	2
2757842	DC	< 1 year	own	50565	1	29.59	5	12	12	6	11755	76.35	4	0	0	0
2310949	CO	< 1 year	rent	54218	1	13.58	5	12	11	9	17629	69.67	0	0	0	0
2407828	AZ	2-5 years	own	49124	0	11.15	11	22	17	10	12021	73.04	0	0	0	2
2741485	FL	6-9 years	own	57832	1	24.66	4	10	7	4	16986	72.24	9	0	0	0
2201115	AZ	< 1 year	rent	56789	0	12.35	13	19	18	8	12930	66.93	0	0	0	1
2200101	KS	< 1 year	mortgage	58934	1	24.83	40	26	16	13	18596	79.84	1	0	0	15
2678647	FL	1 year	rent	57403	1	13.13	6	16	9	6	16258	81.22	0	0	0	0
2443506	CA	6-9 years	rent	52325	1	13.2	30	18	11	6	15076	92.09	0	0	0	1
2780077	NH	2-5 years	mortgage	53515	0	11.92	37	19	13	12	16196	56.69	0	1	1	1
2278929	NV	6-9 years	mortgage	58223	0	7.82	23	14	8	4	14687	56.11	0	0	0	0
2262142	ID	1 year	mortgage	55632	1	16.38	8	14	13	6	20170	64.86	0	0	0	2
2047096	MA	2-5 years	mortgage	54382	1	26.25	4	10	9	7	15646	54.03	0	0	0	1
2038058	IA	2-5 years	mortgage	53156	1	13.05	3	19	17	13	13460	81.62	0	0	0	2
2780144	IA	6-9 years	own	51679	1	2.89	3	13	8	3	15081	79.11	1	0	0	0
2719239	NJ	1 year	rent	51993	1	16.92	34	10	7	3	17043	81.51	0	0	0	0
2265492	VA	2-5 years	rent	50860	0	26.09	14	12	8	3	14000	75.52	0	0	0	0
2391845	IA	1 year	mortgage	53485	1	17.42	8	14	8	5	15307	60.07	0	0	0	1
2502108	OK	2-5 years	rent	51762	1	21.68	22	15	8	4	18227	64.95	0	0	0	0
2291346	CA	2-5 years	rent	51246	1	19.56	2	12	12	8	15304	86.64	0	0	0	1
2341486	MD	6-9 years	own	58537	1	17.47	36	21	12	5	15348	47.1	0	0	0	0
2531405	OK	< 1 year	rent	53610	0	19.71	2	8	5	4	18342	66.03	4	0	0	0
2713531	VT	6-9 years	own	52608	1	18.69	8	14	11	4	16980	75.74	1	0	0	0
2369204	NV	< 1 year	rent	54974	1	13.81	10	11	9	6	13063	63.33	0	0	0	1
2834157	NY	2-5 years	rent	53077	1	9.93	26	15	9	4	13263	57.28	0	17	15	0
2230815	NY	1 year	rent	57096	1	18.79	5	16	15	6	14842	43.66	0	1	1	0
2857688	WI	1 year	mortgage	53820	0	11.88	3	15	8	8	13141	89.3	0	0	0	0
2078049	NC	10+ years	own	52015	1	21.42	2	17	9	4	10157	66.21	0	0	0	0
2309686	NY	< 1 year	rent	59023	1	22.55	7	12	8	5	14516	77.34	0	0	0	0
2222311	NJ	< 1 year	mortgage	60261	0	6.08	9	17	9	6	15028	62.21	0	1	1	0
2275801	IN	6-9 years	own	53870	0	16.93	6	12	12	10	11418	55.62	1	0	0	1
2048818	CA	1 year	rent	60413	1	19.84	9	10	9	9	12444	58.53	0	0	0	0
2283214	RI	2-5 years	rent	58283	1	20.67	12	16	9	6	19218	52.89	0	3	2	1
2871697	TN	< 1 year	rent	56888	0	17.15	14	13	7	4	15581	82.64	0	15	11	0
2238249	IN	10+ years	own	53944	0	15.85	6	20		11	13397	85.5	1	5	4	1
2801458	ME	< 1 year	mortgage	52961	1	18.22	2	19	15	14	20537	50.95	0	14	9	0
2296889	MT	10+ years	own	59136	0	16.62	5	19	17	11	10572	63.51	0	0	0	0
2194625	UT	10+ years	rent	57211	0	18.42	1	19	18	6	14022	53.61	0	0	0	2
2205313	KY	10+ years	rent	51581	1	22.16	3	16	14	9	14141	81.81	0	9	5	0
2084225	VA	1 year	rent	59437	1	14.24	6	10	6	5	10274	47.27	0	0	0	0
2261846	MD	2-5 years	own	58059	1	19.41	4	15	12	4	17434	44.61	0	0	0	1
2747119	LA	10+ years	own	58671	1	22.47	11	12	10	7	15454	94.06	0	0	0	0
2799504	WI	1 year	mortgage	55563	0	12.03	5	17	17	9	13934	85.39	1	0	0	7
2285224	FL	6-9 years	mortgage	51572	0	20.46	4	14	9	5	15733	57.5	0	0	0	0
2217922	KS	1 year	mortgage	53837	1	15.74	33	14		7	15329	57.89	0	0	0	0
2126914	NY	6-9 years	mortgage	55325	0	18.83	1	12	10	5	15434	72.62	0	0	0	0
2868509	AR	2-5 years	mortgage	58962	1	23.36	7	16	10	7	19026	58.22	0	0	0	0
2316081	DC	2-5 years	mortgage	58258	1	9.65	8	15	8	5	18158	75.84	0	0	0	1
2546812	NC	2-5 years	mortgage	57745	1	17.2	29	15	9	8	16942	77.85	0	0	0	0
2239688	VA	6-9 years	rent	55055	1	13.85	30	7	6	6	12788	68.37	0	0	0	0
2223496	TX	< 1 year	own	51785	1	4.81	2	24	22	11	15970	74.53	0	0	0	0
2560754	KY	10+ years	mortgage	55039	1	23.8	18	15	10	9	15637	71.47	0	0	0	0
2590813	WY	2-5 years	rent	59059	1	26.81	1	10	8	5	11861	63.04	0	0	0	0
2367878	ND	6-9 years	own	49351	1	15.6	3	16	12	12	15587	55.35	0	0	0	3
2700514	RI	1 year	mortgage	56397	1	16.8	2	14	13	7	18346	62.59	0	0	0	0
2182307	DC	1 year	own	56178	1	21.42	2	9	6	5	15926	84.82	0	0	0	0
2854754	CT	1 year	own	55074	1	22.94	7	15	14	10	14454	86.61	6	0	0	1
2788154	MT	1 year	mortgage	54678	1	17.66	29	22	17	8	15066	87.36	0	4	2	0
2434408	VT	6-9 years	rent	52354	0	6.67	5	14	7	3	9940	40.03	15	0	0	0
2855544	AL	6-9 years	own	49681	1	11.41	6	17	13	5	13744	53.85	0	11	7	1
2160232	AL	10+ years	rent	53194	1	24.37	4	12	7	6	13807	55.44	0	0	0	1
2410090	MN	10+ years	mortgage	54086	1	20.68	1	14	9	7	19286	49.72	15	1	1	3
2000599	VT	10+ years	mortgage	51864	1	20.36	5	18	17	12	11516	49.33	2	0	0	3
2419415	IL	6-9 years	rent	53231	1	11.36	1	14	7	3	15110	81.49	1	0	0	0
2700976	NH	10+ years	rent	56044	1	23.77	5	25	22	21	13782	53.63	2	0	0	0
2462058	MN	2-5 years	rent	55912	1	13.63	6	15	15	6	13126	86.41	1	0	0	0
2734589	NV	1 year	rent	53859	1	19.88	2	18	12	11	10819	58.91	0	0	0	0
2492852	AL	10+ years	rent	55572	0	15.22	20	10	6	3	13114	54.48	1	0	0	0
2530274	SD	1 year	mortgage	51812	1	15.36	4	11	9	4	12553	77.53	0	0	0	0
2525678	WA	< 1 year	own	57801	1	20.56	2	14	7	7	11453	82.08	0	5	3	1
2685783	IL	1 year	own	57554	0	26.22	3	8	6	4	16745	32.94	0	0	0	1
2404714	GA	2-5 years	mortgage	47523	1	11.84	3	22	15	12	16932	65.76	0	0	0	1
2539017	DC	10+ years	rent	55831	1	18.93	2	17	15	11	13726	89.01	0	10	7	3
2328800	TN	6-9 years	mortgage	52529	0	27.05	37	15	8	7	19265	27.98	0	2	2	0
2858842	FL	6-9 years	rent	61718	1	15.1	10	18	18	13	14956	73.94	0	0	0	14
2284312	ID	10+ years	mortgage	55228	0	21.03	16	11	8	4	14368	61.7	1	0	0	0
2433485	DC	10+ years	rent	53285	1	18.78	1	20	14	8	18562	69.32	0	9	6	0
2862426	KS	1 year	own	52101	0	8.29	6	17	9	6	17813	60.36	0	3	2	3
2585729	FL	2-5 years	own	50617	1	12.49	5	16	9	8	15431	35.88	1	0	0	0
2537387	CA	2-5 years	own	52745	1	22.44	8	19	11	7	14615	44.84	10	0	0	1
2321106	KS	2-5 years	mortgage	52167	1	23.85	9	11	9	3	15023	55.15	8	0	0	1
